"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",Date,Set_Price,USD_Price,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-05,"1,547.86",35.44,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-07,"1,613.71",30.46,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-08,"1,612.17",30.4,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-09,"1,616.18",30.31,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-10,"1,607.50",30.39,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-11,"1,626.00",30.43,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-13,"1,535.31",35.71,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-14,"1,545.14",30.42,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,34.0,2019-10-15,"1,627.01",30.42,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-16,"1,634.46",30.36,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,25.0,2019-10-17,"1,632.80",30.27,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,45.0,2019-10-18,"1,631.43",30.28,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,46.0,2019-10-21,"1,620.78",30.25,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-22,"1,631.46",30.3,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-23,"1,631.71",30.27,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-24,"1,620.97",30.23,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-25,"1,593.28",30.16,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-26,"1,494.02",36.39,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-28,"1,596.48",30.24,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-29,"1,591.21",30.24,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-30,"1,601.83",30.24,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-10-31,"1,601.49",30.18,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-01,"1,592.52",30.16,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-02,"1,469.46",36.93,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-03,"1,447.30",37.05,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,33.0,2019-11-04,"1,622.25",30.21,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-05,"1,626.87",30.24,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-06,"1,623.99",30.28,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,32.0,2019-11-07,"1,640.88",30.43,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-08,"1,637.85",30.37,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-09,"1,431.72",36.96,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-11,"1,622.12",30.35,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-12,"1,626.20",30.35,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-13,"1,615.14",30.22,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-14,"1,609.47",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-15,"1,602.23",30.26,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-16,"1,427.11",36.23,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-17,"1,433.40",36.33,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-18,"1,608.00",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-19,"1,607.25",30.18,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-20,"1,596.83",30.18,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-21,"1,591.86",30.2,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-22,"1,597.72",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-23,"1,631.71",36.29,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-24,"1,391.03",36.17,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-25,"1,614.80",30.21,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-26,"1,609.38",30.22,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-27,"1,607.27",30.22,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-28,"1,597.68",30.23,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-29,"1,590.59",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-11-30,"1,395.85",35.89,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-01,"1,379.96",36.17,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,47.0,2019-12-02,"1,569.53",30.27,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,32.0,2019-12-03,"1,567.63",30.26,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-04,"1,565.45",30.3,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-05,"1,626.22",30.36,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-06,"1,558.99",30.35,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-07,"1,408.30",35.53,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,31.0,2019-12-09,"1,552.96",30.3,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,47.0,2019-12-10,"1,389.57",30.27,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,26.0,2019-12-11,"1,551.82",30.22,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-12,"1,563.85",30.16,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-13,"1,573.91",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-14,"1,386.04",35.5,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-16,"1,549.74",30.2,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,46.0,2019-12-17,"1,548.65",30.24,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-18,"1,563.74",30.22,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-19,"1,573.51",30.18,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-20,"1,572.92",30.19,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-23,"1,573.57",30.15,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,45.0,2019-12-24,"1,568.63",30.13,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,27.0,2019-12-25,"1,573.00",30.15,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,51.0,2019-12-26,"1,579.03",30.1,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,30.0,2019-12-27,"1,578.22",30.13,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,46.0,2019-12-30,"1,579.84",29.94,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,46.0,2019-12-31,"1,381.83",29.76,323.7688945,272.9165031,543.98,113.27
อลูมิเนียมกระป๋องโค้ก,28.0,2020-01-01,"1,478.05",29.77,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-02,"1,595.82",30.15,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-03,"1,594.97",30.16,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-04,"1,588.19",33.84,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,47.0,2020-01-06,"1,568.50",30.16,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-07,"1,585.23",30.3,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-08,"1,559.27",30.33,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-01-09,"1,579.64",30.24,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,29.0,2020-01-10,"1,580.63",30.22,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,29.0,2020-01-13,"1,586.16",30.18,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-14,"1,586.90",30.25,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-15,"1,581.05",30.29,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-16,"1,595.87",30.36,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,28.0,2020-01-17,"1,600.48",30.38,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-19,"1,393.41",34.96,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-20,"1,589.11",30.34,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-21,"1,574.94",30.39,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,28.0,2020-01-22,"1,574.59",30.38,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-23,"1,573.70",30.49,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-24,"1,569.55",30.55,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-25,"1,637.22",33.43,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-26,"1,408.83",34.6,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-27,"1,524.15",30.69,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-28,"1,513.26",30.81,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-29,"1,524.59",30.95,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-30,"1,523.99",31.08,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-01-31,"1,514.14",31.2,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-01,"1,478.05",34.38,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-02,"1,433.38",34.26,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-03,"1,496.06",31.04,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-04,"1,519.38",30.96,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-05,"1,534.14",30.97,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,26.0,2020-02-06,"1,535.79",31.15,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,28.0,2020-02-07,"1,535.24",31.31,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,25.0,2020-02-10,"1,413.52",31.3,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,25.0,2020-02-11,"1,523.93",31.25,257.7099833,231.7356914,500.46,112.31
